link,text,username,user,likes,quotes,retweets,comments
https://twitter.com/tim_cook/status/1745996828724847009#m,"Martin Scorsese’s Killers of the Flower Moon is such a powerful story and we were so lucky to have had Lily Gladstone, Leonardo DiCaprio, and Robert De Niro bring it to life along with an incredible cast and crew. Enjoyed celebrating their brilliant work at the AFI Awards!",tim_cook,Tim Cook,7267,48,479,489
https://twitter.com/AppleMusic/status/1745777693709476046#m,"1 performance. 30 years in the making. #AppleMusicHalftime #SBLVIII apple.co/SBLVIII @Usher, @nfl, @rocnation, @nfloncbs",tim_cook,Apple Music,6134,504,2220,408
https://twitter.com/tim_cook/status/1744362067786682797#m,The era of spatial computing has arrived! Apple Vision Pro is available in the US on February 2.,tim_cook,Tim Cook,42536,2301,6940,2073
https://twitter.com/tim_cook/status/1741851776435781953#m,Wishing everyone a new year full of hope and happiness.,tim_cook,Tim Cook,15512,62,1026,971
https://twitter.com/tim_cook/status/1739330160766402630#m,Wishing everyone a day full of joy and the spirit of the season. Merry Christmas! 🎄,tim_cook,Tim Cook,13678,41,854,782
https://twitter.com/tim_cook/status/1735085288362533203#m,"Congrats to the newest Apple Developer Academy graduates in Brazil, Korea, and Indonesia! The program is designed to help students prepare for careers in the iOS app economy and it’s incredible to see the accomplishments since we established the program in Brazil 10 years ago.",tim_cook,Tim Cook,4749,99,510,570
https://twitter.com/tim_cook/status/1732882677118681588#m,Happy Hanukkah to everyone celebrating around the world! May your Festival of Lights be filled with the love and warmth of family and friends. 🕎,tim_cook,Tim Cook,5007,22,385,511
https://twitter.com/tim_cook/status/1731761610195361973#m,"A huge thank you to the incomparable David Hockney for helping us get into the spirit of the season! Your new artwork, Bigger Christmas Trees, created on iPad looks incredible on London’s Battersea Power Station. Happy holidays everyone!",tim_cook,Tim Cook,5146,34,459,381
https://twitter.com/tim_cook/status/1731357628239085964#m,"At Apple, we believe in making technology accessible to all. On this International Day of Persons with Disabilities and every day, we are proud to partner with the disability community as we strive for a more equitable world.",tim_cook,Tim Cook,8636,318,723,3189
https://twitter.com/tim_cook/status/1730693255166095807#m,"We are proud to support @RED and the @GlobalFund in their work to end HIV/AIDS. With the help of our customers around the world, millions in sub-Saharan Africa have received access to lifesaving care. Together, we are making a difference. #WorldAidsDay https://www.apple.com/newsroom/2023/12/apple-marks-world-aids-day-with-red/",tim_cook,Tim Cook,2409,20,259,255
https://twitter.com/tim_cook/status/1730642981315809627#m,"As our nation’s first female Supreme Court justice, Sandra Day O’Connor exemplified grace and tenacity. Her legacy and lifetime of service will continue to inspire future generations to blaze new trails and search for what is just. May she rest in peace.",tim_cook,Tim Cook,2192,11,228,163
https://twitter.com/tim_cook/status/1730270472380559362#m,"For those at risk of speech loss, we’ve made it possible to preserve your voice on your devices so even if you can no longer speak, you can still sound like you. It’s remarkable to see the experiences this technology helps preserve, while also protecting your privacy.",tim_cook,Tim Cook,13510,569,1727,935
https://twitter.com/tim_cook/status/1730075213805801768#m,We’re always so impressed to see the innovation and thoughtful perspectives of the @AppStore Award winners each year. Here’s to the creativity of developers and entrepreneurs driving endless possibilities. https://www.apple.com/newsroom/2023/11/apple-unveils-app-store-award-winners-the-best-apps-and-games-of-2023/,tim_cook,Tim Cook,3713,41,354,376
https://twitter.com/tim_cook/status/1729649826013343844#m,"A titan of business and keen observer of the world around him, Charlie Munger helped build an American institution, and through his wisdom and insights, inspired a generation of leaders. He will be sorely missed. Rest in peace Charlie.",tim_cook,Tim Cook,15608,216,1841,497
https://twitter.com/tim_cook/status/1727718657596551625#m,"Wishing everyone a Thanksgiving filled with joy, togetherness, and the spirit of generosity.",tim_cook,Tim Cook,9827,61,665,786
https://twitter.com/tim_cook/status/1726714160732573866#m,"On this #TransgenderDayofRemembrance and every day, we lift up individuals who valiantly fought to live their truth. We honor their memories by continuing to build more inclusive societies where everyone can live free from fear.",tim_cook,Tim Cook,3609,81,372,665
https://twitter.com/tim_cook/status/1726407278394540392#m,"Rosalynn Carter exemplified the best of America with her grace, her leadership, and her service to others.  As a dedicated humanitarian and a champion for mental heath, her legacy will be as lasting as it is inspirational. My thoughts are with the Carter family.",tim_cook,Tim Cook,3536,13,323,278
https://twitter.com/tim_cook/status/1724805288640098656#m,"A year ago today, we launched Emergency SOS via satellite. Today, we’re extending free access to this lifesaving technology for existing iPhone 14 users for another year. https://nr.apple.com/DS5o5K3JI2",tim_cook,Tim Cook,9586,127,836,1465
https://twitter.com/tim_cook/status/1723558744028803223#m,"Happy Diwali! May your celebrations be filled with warmth, prosperity, and the joy of being together. Shot on iPhone 15 Pro Max by Chandan Khanna.",tim_cook,Tim Cook,38113,89,1919,993
https://twitter.com/tim_cook/status/1723369999790743791#m,"We owe a tremendous debt to all those who served our nation courageously and selflessly, as well as to their families, whose sacrifices make service possible. I am deeply grateful for your commitment to our country. #VeteransDay",tim_cook,Tim Cook,4723,21,367,324
https://twitter.com/tim_cook/status/1721920452917084260#m,"We’ve brought the new M3 family of chips to iMac and the new MacBook Pro lineup, and they’re now available! There’s never been a better time to experience a Mac.",tim_cook,Tim Cook,7540,68,640,666
https://twitter.com/tim_cook/status/1720091038319366357#m,A song 40 years in the making — @thebeatles’ 'Now and Then’ is available on Apple Music today!  https://music.apple.com/us/album/now-and-then-single/1713197371,tim_cook,Tim Cook,3822,46,514,357
https://twitter.com/tim_cook/status/1719801176622022976#m,"This Native American Heritage Month, we celebrate and recognize the rich cultures and traditions of Native communities and their countless contributions to our world.",tim_cook,Tim Cook,2445,12,271,333
https://twitter.com/gregjoz/status/1719428586694656113#m,"Apple's ""Scary Fast"" event was #ShotoniPhone! Go behind the scenes to see iPhone 15 Pro Max in action:",tim_cook,Greg Joswiak,4319,107,704,211
https://twitter.com/tim_cook/status/1719160580182020537#m,"Introducing the new MacBook Pro lineup and iMac with the most advanced chips ever built for a personal computer. Say hello to M3, M3 Pro, and M3 Max—the latest breakthroughs in Apple silicon! #AppleEvent",tim_cook,Tim Cook,20075,593,2488,1004
